Machine,Data Type,Time (YYYY MM DD HH MM SS),Data
RIB OP 20,tool life,2015 05 05 07 01 39,T1,8,50,T2,22,25,T3,0,0,T4,37,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,167,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 19 06 07 58,T1,24,50,T2,9,25,T3,0,0,T4,3,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,176,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 19 06 42 27,T1,26,50,T2,10,25,T3,0,0,T4,4,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,177,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 19 08 39 31,T1,28,50,T2,11,25,T3,0,0,T4,5,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,178,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 19 08 45 21,T1,30,50,T2,12,25,T3,0,0,T4,6,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,179,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 19 08 50 55,T1,32,50,T2,13,25,T3,0,0,T4,7,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,180,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 19 09 00 07,T1,34,50,T2,14,25,T3,0,0,T4,8,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,181,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 11 06 14 53,T1,12,50,T2,1,25,T3,0,0,T4,40,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,169,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 11 07 24 20,T1,14,50,T2,2,25,T3,0,0,T4,41,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,170,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 11 07 40 44,T1,16,50,T2,3,25,T3,0,0,T4,1,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,171,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 11 08 24 35,T1,20,50,T2,7,25,T3,0,0,T4,1,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,174,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 11 08 32 02,T1,22,50,T2,8,25,T3,0,0,T4,2,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,175,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 18 13 08 57,T1,24,50,T2,9,25,T3,0,0,T4,3,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,176,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 20 09 02 03,T1,36,50,T2,15,25,T3,0,0,T4,9,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,182,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 20 09 33 13,T1,38,50,T2,16,25,T3,0,0,T4,11,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,183,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 20 11 34 08,T1,40,50,T2,19,25,T3,0,0,T4,12,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,183,200,T16,3,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 20 11 53 21,T1,42,50,T2,20,25,T3,0,0,T4,13,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,183,200,T16,4,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 20 12 31 10,T1,44,50,T2,21,25,T3,0,0,T4,14,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,183,200,T16,5,200,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2015 05 20 13 58 03,T1,46,50,T2,0,25,T3,0,0,T4,15,50,T5,0,0,T6,94,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,0,T12,0,0,T13,0,0,T14,0,0,T15,183,200,T16,6,200,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 12 07 07 29,T1,70,120,T2,358,400,T3,198,400,T4,99,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,41,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 12 07 36 45,T1,71,120,T2,360,400,T3,200,400,T4,100,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,42,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 12 07 50 42,T1,72,120,T2,362,400,T3,202,400,T4,101,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,43,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 12 08 02 08,T1,73,120,T2,364,400,T3,204,400,T4,102,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,44,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 12 08 12 51,T1,74,120,T2,366,400,T3,206,400,T4,103,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,45,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 12 08 19 34,T1,75,120,T2,368,400,T3,208,400,T4,104,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,46,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 12 08 26 29,T1,76,120,T2,370,400,T3,210,400,T4,105,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,47,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 12 09 08 45,T1,77,120,T2,372,400,T3,212,400,T4,106,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,48,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 12 09 38 16,T1,78,120,T2,374,400,T3,214,400,T4,107,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,49,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 12 09 46 10,T1,79,120,T2,376,400,T3,216,400,T4,108,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,50,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 12 09 51 47,T1,80,120,T2,378,400,T3,218,400,T4,109,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,51,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
RIB OP 20,tool life,2016 01 12 10 03 50,T1,81,120,T2,380,400,T3,220,400,T4,110,200,T5,58,200,T6,0,0,T7,0,0,T8,0,0,T9,0,0,T10,0,0,T11,0,120,T12,0,300,T13,114,500,T14,45,200,T15,52,200,T16,0,0,T17,0,0,T18,0,0,T19,0,0,T20,0,0,T21,0,0,T22,0,0,T23,0,0,T24,0,0
